timestamp,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,distance,path_loss_db,fspl_db,reflection_loss_db,shadowing_db,fading_db,frequency,velocity_ms,hour,hour_sin,hour_cos,path_loss_ma_5,velocity_ma_5,path_loss_ma_10,velocity_ma_10,path_loss_ma_20,velocity_ma_20,path_loss_diff,distance_diff,is_los,is_mobile
1.32,0,0,1.5,28.96061782678854,7.828321345646062,1.5640157166230384,30.000067,85.02604,69.596664,10.024294,4.9539433,0.45113656,2400000000.0,5.99999900000025,0.00036666666666666667,9.599310871226388e-05,0.9999999953926615,86.04957122802735,5.999999000000099,85.09616928100586,5.999999000000071,83.05977096557618,5.999999000000056,1.6982422,-0.00034713745,0,1
1.33,0,0,1.5,28.944903273318662,7.886226886048017,1.387694348935794,30.00021,64.38977,69.596695,10.020362,-16.887583,1.6602948,2400000000.0,5.999998999999978,0.0003694444444444445,9.67203292305522e-05,0.999999995322589,80.86338958740234,5.999999000000072,83.87330017089843,5.999999000000061,82.79903068542481,5.9999990000000505,-20.636269,0.00014305115,0,1
1.34,0,0,1.5,28.92907294027428,7.944100881552942,1.5967185303395484,30.000156,69.85285,69.59668,10.025431,-6.531129,-3.2381265,2400000000.0,5.999999000000036,0.00037222222222222225,9.744754974878934e-05,0.9999999952519875,75.75431671142579,5.99999900000005,81.80023574829102,5.999999000000059,82.20835914611817,5.999999000000054,5.4630814,-5.340576e-05,0,1
1.35,0,0,1.5,28.913126890976717,8.001943100664935,1.539899430050123,30.000025,85.35395,69.59665,10.024335,7.261809,-1.5288445,2400000000.0,5.999999000000012,0.000375,9.817477026697496e-05,0.9999999951808572,77.59008178710937,5.999999000000055,81.89835586547852,5.999999000000047,82.20342712402343,5.999999000000049,15.501099,-0.00013160706,0,1
1.36,0,0,1.5,28.897065189210135,8.059753312015193,1.4960587250900568,30.0,88.97315,69.596634,10.023533,6.1882696,3.1647224,2400000000.0,5.999999000000012,0.0003777777777777778,9.890199078510867e-05,0.9999999951091981,78.71915283203126,5.999999000000058,81.68444442749023,5.999999000000045,82.96949348449706,5.999999000000054,3.6192017,-2.4795532e-05,0,1
1.37,0,0,1.5,28.880887899221328,8.11753128436295,1.4909406793440247,30.000002,87.88663,69.596634,10.02364,5.3179297,2.9484315,2400000000.0,5.999999000000084,0.0003805555555555556,9.962921130319006e-05,0.9999999950370101,79.29127044677735,5.999999000000025,82.67042083740235,5.999999000000062,82.84561653137207,5.999999000000057,-1.086525,1.9073486e-06,0,1
1.3800000000000001,0,0,1.5,28.864595085719426,8.175276786596394,1.5508699070237515,30.000042,71.94723,69.59665,10.025261,-9.91261,2.2379265,2400000000.0,5.999999000000199,0.00038333333333333334,0.00010035643182121877,0.9999999949642933,80.80276184082031,5.999999000000068,80.83307571411133,5.999999000000071,82.30246276855469,5.999999000000064,-15.9394,4.005432e-05,0,1
1.3900000000000001,0,0,1.5,28.84818681387567,8.23298958773359,1.423576452154927,30.000097,75.59398,69.596664,10.022531,-2.3862853,-1.6389332,2400000000.0,5.9999990000000025,0.00038611111111111116,0.0001010836523391944,0.9999999948910476,81.95098724365235,5.999999000000062,78.85265197753907,5.999999000000056,81.90532722473145,5.999999000000059,3.6467514,5.531311e-05,0,1
1.4000000000000001,0,0,1.5,28.831663149323127,8.290669456923412,1.3575560359619572,30.000338,73.36505,69.59674,10.021212,-2.6672165,-3.5856795,2400000000.0,5.999998999999952,0.0003888888888888889,0.00010181087285711658,0.9999999948172731,79.55320739746094,5.9999990000000505,78.57164459228515,5.999999000000052,81.5873924255371,5.999999000000057,-2.2289276,0.00024032593,0,1
1.41,0,0,1.5,28.81502415815643,8.348316163446462,1.555475562539316,30.000051,82.68514,69.59665,10.026114,5.5214853,-2.4591067,2400000000.0,5.999998999999988,0.00039166666666666663,0.0001025380933749849,0.9999999947429697,78.29560546875,5.999999000000045,78.50737915039062,5.9999990000000505,81.42726707458496,5.999999000000054,9.320091,-0.0002861023,0,1
1.42,0,0,1.5,28.798269906931512,8.405929476715988,1.4810588865311156,30.000006,81.78581,69.596634,10.024656,2.9814827,-0.81695956,2400000000.0,5.999999000000042,0.00039444444444444444,0.000103265313892799,0.9999999946681375,77.07544250488282,5.999999000000036,78.18335647583008,5.999999000000031,81.63976287841797,5.9999990000000505,-0.89933014,-4.5776367e-05,0,1
1.43,0,0,1.5,28.781400462665374,8.463509166278817,1.503040065974792,30.0,69.695435,69.596634,10.025444,-7.3853106,-2.5413313,2400000000.0,5.999998999999973,0.0003972222222222222,0.00010399253441055849,0.9999999945927763,76.62508392333984,5.999998999999992,78.71392288208008,5.99999900000003,81.29361152648926,5.999999000000045,-12.090378,-5.722046e-06,0,1
1.44,0,0,1.5,28.764415892835753,8.521055001816263,1.4908365006034665,30.000002,75.412735,69.596634,10.025442,-2.5752869,-1.634053,2400000000.0,5.999999000000004,0.00039999999999999996,0.000104719754928263,0.9999999945168865,76.58883514404297,5.999998999999992,79.26991119384766,5.9999990000000265,80.53507347106934,5.999999000000043,5.7173004,1.9073486e-06,0,1
1.45,0,0,1.5,28.747316265380917,8.578566753145067,1.4310572576344573,30.00008,89.33089,69.596664,10.024333,8.985664,0.72422457,2400000000.0,5.99999900000019,0.0004027777777777778,0.00010544697544591212,0.9999999944404677,79.78200225830078,5.99999900000004,79.66760482788087,5.999999000000045,80.7829803466797,5.999999000000046,13.918152,7.8201294e-05,0,1
1.46,0,0,1.5,28.730101648699346,8.636044190218293,1.570613705724461,30.000084,77.12413,69.596664,10.02788,-6.1828566,3.682447,2400000000.0,5.999998999999979,0.00040555555555555554,0.00010617419596350546,0.99999999436352,78.6697998046875,5.999999000000038,78.48270263671876,5.999999000000041,80.0835735321045,5.999999000000043,-12.206757,3.8146973e-06,0,1
1.47,0,0,1.5,28.71277211164949,8.693487083126275,1.4118124344135419,30.00013,73.602806,69.59668,10.024487,-3.9635577,-2.0548043,2400000000.0,5.999999000000155,0.0004083333333333333,0.00010690141648104266,0.9999999942860436,77.03319854736328,5.999999000000061,77.05432052612305,5.999999000000049,79.8623706817627,5.999999000000055,-3.5213242,4.5776367e-05,0,1
1.48,0,0,1.5,28.695327723549468,8.750895202097514,1.3748328432803147,30.000261,88.07548,69.59671,10.023924,2.7986956,5.6561465,2400000000.0,5.999998999999959,0.0004111111111111111,0.00010762863699852334,0.9999999942080382,80.7092071533203,5.999999000000058,78.66714553833008,5.999999000000025,79.7501106262207,5.999999000000047,14.4726715,0.00013160706,0,1
1.49,0,0,1.5,28.677768554176815,8.808268317499612,1.45910449765241,30.000027,83.39056,69.59665,10.026244,6.020706,-2.2530472,2400000000.0,5.999998999999958,0.0004138888888888889,0.00010835585751594707,0.999999994129504,82.30477142333984,5.999999000000049,79.44680328369141,5.999999000000019,79.14972763061523,5.999999000000038,-4.6849213,-0.00023460388,0,1
1.5,0,0,1.5,28.660094673768178,8.865606199840188,1.5806752796184806,30.00011,86.02349,69.596664,10.029396,4.2982516,2.0991793,2400000000.0,5.999999000000377,0.0004166666666666667,0.00010908307803331353,0.999999994050441,81.64329223632812,5.999999000000086,80.71264724731445,5.999999000000063,79.6421459197998,5.999999000000058,2.6329346,8.392334e-05,0,1
1.51,0,0,1.5,28.642306153019067,8.922908619767783,1.6213972330565818,30.000244,89.03373,69.59671,10.030667,11.554464,-2.1481164,2400000000.0,5.9999989999998915,0.00041944444444444445,0.00010981029855062229,0.9999999939708492,84.02521209716797,5.999999000000068,81.34750595092774,5.999999000000052,79.92744255065918,5.999999000000052,3.0102386,0.0001335144,0,1
1.52,0,0,1.5,28.624403063083527,8.980175348072796,1.5917490499078932,30.000141,63.68384,69.59668,10.030343,-13.595332,-2.347848,2400000000.0,5.999999000000103,0.0004222222222222222,0.00011053751906787296,0.9999999938907285,82.0414192199707,5.999999000000058,79.537308883667,5.999999000000059,78.86033267974854,5.999999000000044,-25.349888,-0.000102996826,0,1
1.53,0,0,1.5,28.606385475573905,9.037406155688393,1.332412282333559,30.000467,70.28901,69.59677,10.024613,-10.324644,0.9922694,2400000000.0,5.999999000000145,0.00042500000000000003,0.0001112647395850652,0.9999999938100789,78.48412551879883,5.999999000000095,79.59666633605957,5.999999000000076,79.15529460906983,5.999999000000053,6.6051674,0.00032615662,0,1
1.54,0,0,1.5,28.58825346256052,9.094600813691414,1.4556164916095207,30.000032,76.20399,69.59665,10.027914,0.32637477,-3.7469497,2400000000.0,5.9999990000000905,0.0004277777777777778,0.00011199196010219857,0.9999999937289005,77.04681167602538,5.9999990000001215,79.67579154968261,5.999999000000085,79.47285137176513,5.999999000000057,5.914978,-0.0004348755,0,1
1.55,0,0,1.5,28.570007096571402,9.151759093303307,1.6130494394678594,30.000212,90.13637,69.596695,10.031931,10.882295,-0.3745516,2400000000.0,5.999998999999978,0.00043055555555555555,0.00011271918061927271,0.9999999936471932,77.86938705444337,5.999999000000042,79.75633964538574,5.999999000000064,79.7119722366333,5.999999000000054,13.932381,0.00017929077,0,1
1.56,0,0,1.5,28.55164645059199,9.20888076589103,1.5694834232010395,30.00008,62.68528,69.596664,10.031318,-11.777201,-5.1655035,2400000000.0,5.999999000000214,0.00043333333333333337,0.00011344640113628726,0.9999999935649571,72.59969711303711,5.999999000000106,78.31245460510254,5.999999000000087,78.39757862091065,5.999999000000065,-27.451088,-0.00013160706,0,1
1.57,0,0,1.5,28.53317159806485,9.265965602967967,1.384308225533827,30.000221,76.07444,69.596695,10.027374,-3.5789332,0.02930436,2400000000.0,5.999998999999891,0.00043611111111111113,0.00011417362165324182,0.999999993482192,75.07781677246093,5.999999000000064,78.55961799621582,5.999999000000061,77.80696926116943,5.999999000000055,13.38916,0.0001411438,0,1
1.58,0,0,1.5,28.514582612889356,9.323013376194845,1.6678838139371084,30.00047,65.47474,69.59677,10.0343485,-11.9225235,-2.2338536,2400000000.0,5.999999000000034,0.0004388888888888889,0.00011490084217013598,0.9999999933988982,74.11496276855469,5.999999000000042,76.29954414367675,5.999999000000068,77.48334484100342,5.999999000000047,-10.599701,0.00024795532,0,1
1.59,0,0,1.5,28.495879569421433,9.380023857380651,1.384508321063831,30.000223,75.91308,69.596695,10.028185,-6.5106044,2.7988038,2400000000.0,5.9999990000000345,0.0004416666666666667,0.00011562806268696938,0.9999999933150755,74.05678100585938,5.99999900000003,75.55179634094239,5.999999000000075,77.49929981231689,5.999999000000048,10.438339,-0.00024604797,0,1
1.6,0,0,1.5,28.477062542473224,9.436996818483534,1.7474216320135092,30.001019,82.95666,69.59694,10.036948,5.0665274,-1.7437594,2400000000.0,5.999999000000094,0.00044444444444444447,0.00011635528320374163,0.999999993230724,72.62083892822265,5.999999000000054,75.245112991333,5.999999000000047,77.97888011932373,5.999999000000055,7.043579,0.0007953644,0,1
1.61,0,0,1.5,28.45813160731282,9.493932031611726,1.4648391879450655,30.000021,84.608284,69.59665,10.030928,5.907414,-0.9267107,2400000000.0,5.999998999999985,0.0004472222222222222,0.00011708250372045234,0.9999999931458436,77.00543975830078,5.999999000000007,74.80256843566895,5.999999000000057,78.07503719329834,5.999999000000054,1.6516266,-0.0009975433,0,1
1.62,0,0,1.5,28.439086839663926,9.550829269024451,1.4298576801462428,30.000082,81.648224,69.596664,10.030535,8.941708,-6.920684,2400000000.0,5.9999990000002,0.00045000000000000004,0.00011780972423710115,0.9999999930604344,78.12019653320313,5.999999000000069,76.59900665283203,5.9999990000000665,78.0681577682495,5.999999000000062,-2.9600601,6.1035156e-05,0,1
1.6300000000000001,0,0,1.5,28.419928315705594,9.607688303132832,1.6227510453879315,30.00025,87.733,69.59671,10.035451,7.7537155,0.3471225,2400000000.0,5.999998999999946,0.0004527777777777778,0.00011853694475368764,0.9999999929744964,82.5718490600586,5.999999000000051,78.34340591430664,5.999999000000047,78.9700361251831,5.999999000000061,6.084778,0.00016784668,0,1
1.6400000000000001,0,0,1.5,28.400656112071893,9.664508906500814,1.4773098284215107,30.000008,70.58781,69.596634,10.032541,-9.736581,0.6952154,2400000000.0,5.999999000000168,0.00045555555555555556,0.00011926416527021145,0.9999999928880294,81.50679473876953,5.999999000000078,77.78178787231445,5.999999000000054,78.72878971099854,5.999999000000069,-17.145195,-0.00024223328,0,1
1.6500000000000001,0,0,1.5,28.381270305851608,9.721290851846053,1.4668572007906981,30.000017,90.4967,69.59665,10.032751,9.101055,1.7662423,2400000000.0,5.999999000000077,0.0004583333333333334,0.00011999138578667219,0.9999999928010337,83.01480255126953,5.999999000000075,77.8178207397461,5.999999000000064,78.78708019256592,5.999999000000064,19.90889,9.536743e-06,0,1
1.6600000000000001,0,0,1.5,28.361770974587944,9.778033912040845,1.2613558398501692,30.000948,87.23095,69.59691,10.02828,5.923613,1.6821452,2400000000.0,5.999998999999828,0.00046111111111111114,0.00012071860630306946,0.999999992713509,83.53933563232422,5.999999000000043,80.2723876953125,5.999999000000026,79.29242115020752,5.999999000000057,-3.265747,0.00093078613,0,1
1.67,0,0,1.5,28.342158196278195,9.834737860113028,1.406702951278788,30.000145,83.105835,69.59668,10.032265,4.7573676,-1.2804763,2400000000.0,5.999999000000104,0.00046388888888888885,0.00012144582681940286,0.9999999926254556,83.83085784912109,5.999999000000025,80.97552719116212,5.999999000000047,79.76757259368897,5.999999000000054,-4.1251144,-0.0008029938,0,1
1.68,0,0,1.5,28.322432049373457,9.891402469246884,1.5114289026710757,30.000002,84.004,69.596634,10.0352125,4.176548,0.19560468,2400000000.0,5.999998999999874,0.00046666666666666666,0.00012217304733567208,0.9999999925368732,83.08505706787109,5.9999990000000105,82.82845306396484,5.999999000000031,79.5639986038208,5.99999900000005,0.89816284,-0.00014305115,0,1
1.69,0,0,1.5,28.302592612778277,9.948027512784053,1.5802242346828888,30.000109,91.89724,69.596664,10.037293,11.3435545,0.9197266,2400000000.0,5.9999990000003045,0.0004694444444444444,0.00012290026785187667,0.999999992447762,87.34694366455078,5.999999000000037,84.42686920166015,5.999999000000058,79.98933277130126,5.9999990000000665,7.893242,0.00010681152,0,1
1.7,0,0,1.5,28.282639965850386,10.004612764224433,1.6143774213903235,30.00022,68.93255,69.596695,10.038574,-8.457695,-2.2450275,2400000000.0,5.999998999999971,0.0004722222222222222,0.0001236274883680163,0.999999992358122,83.03411407470703,5.999999000000016,83.02445831298829,5.999999000000046,79.13478565216064,5.999999000000047,-22.964691,0.00011062622,0,1
1.71,0,0,1.5,28.26257418840034,10.061157997227095,1.3674975322299414,30.000294,87.30703,69.596725,10.033293,6.2702155,1.4067906,2400000000.0,5.999999000000052,0.000475,0.0001243547088840905,0.9999999922679531,83.04933013916016,5.999999000000061,83.2943328857422,5.999999000000052,79.04845066070557,5.999999000000055,18.374481,7.43866e-05,0,1
1.72,0,0,1.5,28.242395360691226,10.117662985611183,1.5322670399085798,30.000017,76.07739,69.59665,10.037699,2.2809339,-5.8378835,2400000000.0,5.999998999999895,0.00047777777777777776,0.00012508192940009896,0.9999999921772554,81.64364166259766,5.999999000000019,82.73724975585938,5.999999000000022,79.6681282043457,5.999999000000044,-11.229637,-0.00027656555,0,1
1.73,0,0,1.5,28.222103563438328,10.174127503356821,1.5657938029734177,30.000072,80.840706,69.596664,10.038995,-0.66556686,1.8706173,2400000000.0,5.999999000000135,0.0004805555555555556,0.00012580914991604125,0.9999999920860289,81.01098327636718,5.999999000000072,82.04802017211914,5.999999000000041,80.19571304321289,5.999999000000043,4.7633133,5.531311e-05,0,1
1.74,0,0,1.5,28.201698877808802,10.230551324606012,1.4722316572975447,30.000013,82.47909,69.59665,10.037341,-1.0488169,3.893917,2400000000.0,5.99999900000019,0.00048333333333333334,0.00012653637043191703,0.9999999919942735,79.12735290527344,5.999999000000049,83.23714828491211,5.999999000000043,80.50946807861328,5.999999000000049,1.638382,-5.9127808e-05,0,1
1.75,0,0,1.5,28.181181385421368,10.286934223663541,1.4590658264138965,30.000027,90.520065,69.59665,10.037567,11.973312,-1.0874629,2400000000.0,5.999998999999927,0.0004861111111111111,0.00012726359094772588,0.9999999919019892,83.44485626220703,5.99999900000004,83.23948516845704,5.999999000000028,80.52865295410156,5.999999000000046,8.0409775,1.335144e-05,0,1
1.76,0,0,1.5,28.160551168345968,10.343275974997894,1.3773425514421538,30.00025,78.847664,69.59671,10.036161,-4.478037,3.6928287,2400000000.0,5.999999000000051,0.0004888888888888889,0.00012799081146346744,0.9999999918091761,81.75298309326172,5.99999900000004,82.40115661621094,5.9999990000000505,81.33677215576172,5.999999000000038,-11.672401,0.00022315979,0,1
1.77,0,0,1.5,28.13980830910344,10.399576353242137,1.3540641710415864,30.000355,61.513195,69.59674,10.036152,-17.535925,-0.58376867,2400000000.0,5.999999000000078,0.0004916666666666666,0.00012871803197914128,0.9999999917158341,78.84014358520508,5.999999000000076,80.24189262390136,5.999999000000048,80.60870990753173,5.999999000000047,-17.334469,0.000104904175,0,1
1.78,0,0,1.5,28.118952890665195,10.455835133194835,1.4674713118659093,30.000017,73.13675,69.59665,10.039417,-2.4343202,-4.06499,2400000000.0,5.999999000000207,0.0004944444444444445,0.0001294452524947471,0.9999999916219633,77.29935226440429,5.9999990000000905,79.15516777038575,5.999999000000081,80.99181041717529,5.999999000000056,11.623554,-0.0003376007,0,1
1.79,0,0,1.5,28.097984996452883,10.512052089820937,1.5147309530457287,30.000004,101.21469,69.596634,10.041094,18.740528,2.836442,2400000000.0,5.999998999999692,0.0004972222222222222,0.0001301724730102844,0.9999999915275636,81.04647293090821,5.999998999999991,80.08691291809082,5.99999900000002,82.25689105987549,5.999999000000039,28.077942,-1.335144e-05,0,1
1.8,0,0,1.5,28.076904710338045,10.5682269982527,1.5589686034874353,30.000057,67.18074,69.596664,10.042699,-10.480926,-1.9777007,2400000000.0,5.999999000000168,0.0005,0.0001308996935257529,0.9999999914326351,76.37860794067383,5.99999900000004,79.91173210144044,5.99999900000004,81.46809520721436,5.9999990000000425,-34.03395,5.340576e-05,0,1
1.81,0,0,1.5,28.055712116641804,10.62435963379056,1.4548942136674439,30.000034,69.58463,69.59665,10.040841,-10.148753,0.09589587,2400000000.0,5.999999000000123,0.0005027777777777778,0.00013162691404115215,0.9999999913371778,74.52600173950195,5.999999000000054,78.13949241638184,5.999999000000047,80.71691265106202,5.99999900000005,2.4038925,-2.2888184e-05,0,1
1.82,0,0,1.5,28.034407300134504,10.680449771904051,1.4886122234425048,30.000002,86.255486,69.596634,10.042226,12.158826,-5.5422,2400000000.0,5.9999990000001375,0.0005055555555555555,0.00013235413455648182,0.9999999912411915,79.47445983886719,5.999999000000065,79.15730171203613,5.999999000000071,80.94727573394775,5.999999000000047,16.670853,-3.2424927e-05,0,1
1.83,0,0,1.5,28.01299034603538,10.736497188232693,1.4467147546744126,30.000048,82.34478,69.59665,10.041832,1.0910484,1.6152503,2400000000.0,5.9999990000000105,0.0005083333333333334,0.0001330813550717415,0.9999999911446764,81.31606597900391,5.999999000000026,79.30770912170411,5.9999990000000585,80.67786464691162,5.9999990000000505,-3.9107056,4.5776367e-05,0,1
1.84,0,0,1.5,27.991461340012226,10.7925016585869,1.5481037998544938,30.000038,81.3296,69.59665,10.04482,1.2343218,0.45380682,2400000000.0,5.999999000000133,0.0005111111111111112,0.00013380857558693078,0.9999999910476325,77.33904724121093,5.999999000000114,79.19276008605956,5.999999000000052,81.21495418548584,5.999999000000048,-1.0151825,-9.536743e-06,0,1
1.85,0,0,1.5,27.969820368181033,10.848462958948861,1.572405851456837,30.000088,85.25481,69.596664,10.045997,0.914023,4.698122,2400000000.0,5.9999990000000025,0.0005138888888888889,0.00013453579610204927,0.9999999909500598,80.95386047363282,5.999999000000082,78.66623420715332,5.999999000000061,80.95285968780517,5.999999000000044,3.925209,4.9591064e-05,0,1
1.86,0,0,1.5,27.94806751710566,10.90438086547345,1.7097587775482102,30.000732,66.49352,69.59685,10.049754,-17.418879,4.2658033,2400000000.0,5.999999,0.0005166666666666667,0.0001352630166170966,0.9999999908519581,80.33563842773438,5.999999000000057,77.43082008361816,5.999999000000055,79.91598834991456,5.999999000000053,-18.761284,0.00064468384,0,1
1.87,0,0,1.5,27.92620287379748,10.960255154489118,1.4617534450418201,30.000025,85.45025,69.59665,10.044651,1.5721877,4.236765,2400000000.0,5.999999000000191,0.0005194444444444444,0.00013599023713207245,0.9999999907533277,80.17459106445312,5.999999000000067,79.82452545166015,5.9999990000000665,80.03320903778076,5.999999000000058,18.956726,-0.00070762634,0,1
1.8800000000000001,0,0,1.5,27.904226525715043,11.016085602498782,1.5779559628235194,30.000101,76.599106,69.596664,10.048009,-3.6513088,0.6057368,2400000000.0,5.999999000000022,0.0005222222222222222,0.00013671745764697637,0.9999999906541683,79.02545623779297,5.99999900000007,80.17076110839844,5.999999000000048,79.66296443939208,5.999999000000065,-8.851143,7.6293945e-05,0,1
1.8900000000000001,0,0,1.5,27.88213856076371,11.071871986180723,1.6632504873173513,30.000446,96.19299,69.59677,10.0506115,12.963729,3.5818791,2400000000.0,5.999998999999905,0.0005250000000000001,0.000137444678161808,0.9999999905544802,81.99813537597656,5.999999000000024,79.66859130859375,5.999999000000069,79.87775211334228,5.999999000000044,19.593887,0.0003452301,0,1
1.9000000000000001,0,0,1.5,27.859939067295308,11.127614082389481,1.5407247532118231,30.000027,72.62144,69.59665,10.048436,-3.857798,-3.1658554,2400000000.0,5.999999000000053,0.0005277777777777778,0.0001381718986765669,0.9999999904542631,79.47146148681641,5.999999000000034,80.21266098022461,5.999999000000058,80.06219654083252,5.999999000000049,-23.571556,-0.0004196167,0,1
1.9100000000000001,0,0,1.5,27.83762813410778,11.18331166815675,1.556239595758666,30.000051,84.856514,69.59665,10.049456,3.3045487,1.90586,2400000000.0,5.999999000000277,0.0005305555555555556,0.00013889911919125276,0.9999999903535173,83.14405975341796,5.99999900000009,81.73984909057617,5.999999000000073,79.939670753479,5.99999900000006,12.235077,2.4795532e-05,0,1
1.92,0,0,1.5,27.815205850444837,11.238964520692251,1.418984081056965,30.00011,86.48169,69.596664,10.046873,5.5202565,1.317895,2400000000.0,5.9999989999998125,0.0005333333333333334,0.00013962633970586514,0.9999999902522426,83.35034790039063,5.999999000000014,81.76246948242188,5.999999000000041,80.459885597229,5.999999000000056,1.6251755,5.9127808e-05,0,1
1.93,0,0,1.5,27.79267230599558,11.294572417384659,1.4900845979710888,30.000004,68.464035,69.596634,10.049239,-7.6938705,-3.4879684,2400000000.0,5.999998999999996,0.0005361111111111111,0.00014035356022040367,0.999999990150439,81.72333374023438,5.999999000000008,80.37439498901367,5.99999900000004,79.84105205535889,5.999999000000049,-18.017654,-0.00010681152,0,1
1.94,0,0,1.5,27.770027590894156,11.350135135802455,1.4747057031381954,30.00001,83.3167,69.596634,10.049553,1.5651894,2.1053247,2400000000.0,5.999998999999948,0.0005388888888888889,0.000141080780734868,0.9999999900481066,79.14807586669922,5.999999000000018,80.57310562133789,5.999999000000021,79.88293285369873,5.999999000000037,14.852669,5.722046e-06,0,1
1.95,0,0,1.5,27.747271795719392,11.405652453694843,1.4075855085238254,30.000143,87.067154,69.59668,10.048634,7.9673576,-0.54551345,2400000000.0,5.999999000000127,0.0005416666666666666,0.00014180800124925772,0.9999999899452453,82.03721923828125,5.999999000000032,80.75434036254883,5.999999000000034,79.71028728485108,5.999999000000047,3.7504501,0.0001335144,0,1
1.96,0,0,1.5,27.724405011494444,11.461124148992623,1.5400506088436783,30.000027,83.3714,69.59665,10.052474,0.41442943,3.3078468,2400000000.0,5.999998999999929,0.0005444444444444444,0.00014253522176357243,0.9999999898418552,81.74019622802734,5.999998999999963,82.44212799072265,5.999999000000026,79.93647403717041,5.99999900000004,-3.695755,-0.00011634827,0,1
1.97,0,0,1.5,27.701427329686414,11.516549999809088,1.3559734919465356,30.000345,91.88014,69.59674,10.048776,13.354506,-1.1198828,2400000000.0,5.999999000000063,0.0005472222222222222,0.00014326244227781177,0.9999999897379362,82.81988677978515,5.999999000000012,83.08511734008789,5.999999000000013,81.45482139587402,5.99999900000004,8.508743,0.00031852722,0,1
1.98,0,0,1.5,27.678338842206,11.571929784440911,1.420069512653758,30.000107,85.54956,69.596664,10.051033,7.483038,-1.5811753,2400000000.0,5.999999000000213,0.00055,0.00014398966279197535,0.9999999896334885,86.23699188232422,5.999999000000057,83.9801628112793,5.999999000000033,82.07546195983886,5.99999900000004,-6.3305817,-0.00023841858,0,1
1.99,0,0,1.5,27.65513964140712,11.627263281369025,1.5087268371880267,30.000002,80.490036,69.596634,10.053861,-6.7358484,7.575391,2400000000.0,5.99999900000012,0.0005527777777777778,0.00014471688330606276,0.9999999895285118,85.67165832519531,5.9999990000000905,82.40986709594726,5.999999000000054,81.0392292022705,5.999999000000061,-5.0595245,-0.000104904175,0,1
2.0,0,0,1.5,27.63182982008655,11.682550269259515,1.6290698116081115,30.000278,78.15944,69.596725,10.057394,-2.6201835,1.1255013,2400000000.0,5.999998999999993,0.0005555555555555556,0.00014544410382007366,0.9999999894230063,83.8901153564453,5.999999000000064,82.96366729736329,5.999999000000048,81.58816413879394,5.999999000000053,-2.330597,0.00027656555,0,1
2.0100000000000002,0,0,1.5,27.608409471483544,11.737790526964508,1.28765324607642,30.000751,97.305176,69.59685,10.049962,18.091326,-0.43296564,2400000000.0,5.999999000000268,0.0005583333333333334,0.00014617132433400766,0.9999999893169719,86.67687072753907,5.999999000000131,84.2085334777832,5.999999000000047,82.97419128417968,5.999999000000059,19.145737,0.00047302246,0,1
2.02,0,0,1.5,27.584878689279464,11.79298383352304,1.3344941907909076,30.000456,76.72931,69.59677,10.05185,-4.9871044,2.0677896,2400000000.0,5.999998999999911,0.0005611111111111111,0.00014689854484786432,0.9999999892104087,83.6467041015625,5.9999990000001,83.23329544067383,5.999999000000057,82.49788246154785,5.999999000000049,-20.575867,-0.00029563904,0,1
2.0300000000000002,0,0,1.5,27.561237567597402,11.848129968161963,1.4481984284482483,30.000044,77.31711,69.59665,10.05535,-1.6751773,-0.65971243,2400000000.0,5.999999000000111,0.000563888888888889,0.0001476257653616433,0.9999999891033167,82.00021362304688,5.999999000000081,84.11860275268555,5.999999000000068,82.2464988708496,5.999999000000054,0.5877991,-0.0004119873,0,1
2.04,0,0,1.5,27.53748620100182,11.903228710296808,1.6518919887195667,30.000385,81.386856,69.596756,10.060886,1.6074879,0.12173042,2400000000.0,5.999998999999873,0.0005666666666666667,0.0001483529858753442,0.9999999889956958,82.17957763671875,5.999999000000031,83.92561798095703,5.999999000000061,82.24936180114746,5.999999000000041,4.069748,0.0003414154,0,1
2.05,0,0,1.5,27.513624684498154,11.958279839532686,1.575257105093209,30.000093,68.43768,69.596664,10.059868,-9.245917,-1.9729326,2400000000.0,5.999998999999902,0.0005694444444444444,0.00014908020638896663,0.9999999888875459,80.23522644042968,5.999999000000013,82.0626708984375,5.999999000000038,81.40850563049317,5.999999000000035,-12.949173,-0.00029182434,0,1
2.06,0,0,1.5,27.48965311353243,12.013283135665151,1.3854544743697206,30.00022,72.06429,69.596695,10.056104,-2.4714088,-5.1171017,2400000000.0,5.999999000000266,0.0005722222222222222,0.0001498074269025103,0.9999999887788673,75.18704986572266,5.999999000000012,80.93196029663086,5.999999000000072,81.68704414367676,5.999999000000049,3.6266098,0.00012588501,0,1
2.07,0,0,1.5,27.465571583990908,12.06823837868109,1.5872323896583147,30.000128,101.07615,69.59668,10.061686,18.043364,3.374423,2400000000.0,5.999998999999904,0.000575,0.00015053464741597466,0.9999999886696599,80.0564178466797,5.999999000000011,81.8515609741211,5.999999000000056,82.4683391571045,5.9999990000000345,29.011856,-9.1552734e-05,0,1
